14:27:54:005 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:207 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:207 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:207 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:207 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:207 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:207 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:207 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:208 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:209 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:210 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:211 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:215 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:216 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:217 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:218 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:219 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:220 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:224 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
