21:26:37:368 -> PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:26:37:407 -> PA374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S417374,2400,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S4=0.00 mA
21:26:37:421 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:37:608 -> 17574,2400,S0=-0.05 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S4=0.93 mA
21:26:37:614 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:37:808 -> 17774,2400,S0=9.98 mA, S1=10.05 mA, S2=4.88 mA, S3=10.10 mA, S4=9.98 mA
21:26:37:813 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:38:008 -> 17974,2400,S0=5.32 mA, S1=5.32 mA, S2=4.85 mA, S3=5.28 mA, S4=5.23 mA
21:26:38:013 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=17.00, PA2=0.00, PA1=0.00, PA0=1.00
21:26:38:208 -> 18174,2400,S0=5.30 mA, S1=5.32 mA, S2=4.90 mA, S3=5.30 mA, S4=5.25 mA
21:26:38:213 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:38:408 -> 18374,2400,S0=5.28 mA, S1=5.30 mA, S2=4.88 mA, S3=5.23 mA, S4=5.25 mA
21:26:38:413 -> FSR Live: PB0=0.00, PA7=0.00, PA6=30.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:39:185 -> 
21:26:39:185 -> === STM32 Black Pill: 5 Servo + 5 INA226 (PCA ch0..4) + 9 FSR Live ===
21:26:39:219 -> Servos DISABLED at boot (not attached). They will attach/move only after you send a command.
21:26:39:224 -> S0 PB13 (Pinky), S1 PB14 (Ring), S2 PB15 (Middle), S3 PA8 (Index), S4 PA11 (Thumb)
21:26:39:229 -> 
21:26:39:229 -> 📟 Serial Commands Reference
21:26:39:235 -> 0 → Fully bent (sweep from 2400 to 500)
21:26:39:240 -> 1 → Fully straight (sweep from 500 to 2400)
21:26:39:240 -> 2 → Fully straight (instant)
21:26:39:246 -> 3 → Step −200 µs
21:26:39:246 -> 4 → Step +200 µs
21:26:39:251 -> ------------------------------
21:26:39:251 -> Enter command:
21:26:39:251 -> 570,2400,S0=5.25 mA, S1=5.32 mA, S2=4.88 mA, S3=5.28 mA, S4=5.25 mA
21:26:39:261 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:39:454 -> 769,2400,S0=5.25 mA, S1=5.28 mA, S2=4.88 mA, S3=5.20 mA, S4=5.28 mA
21:26:39:460 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:39:654 -> 969,2400,S0=5.23 mA, S1=5.32 mA, S2=4.88 mA, S3=5.30 mA, S4=5.25 mA
21:26:39:660 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:39:857 -> 1169,2400,S0=5.25 mA, S1=5.35 mA, S2=4.82 mA, S3=5.28 mA, S4=5.25 mA
21:26:39:859 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:40:054 -> 1369,2400,S0=5.30 mA, S1=5.32 mA, S2=4.90 mA, S3=5.25 mA, S4=5.25 mA
21:26:40:059 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:40:254 -> 1569,2400,S0=5.23 mA, S1=5.28 mA, S2=4.90 mA, S3=5.28 mA, S4=5.25 mA
21:26:40:260 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:40:454 -> 1769,2400,S0=5.20 mA, S1=5.30 mA, S2=4.90 mA, S3=5.30 mA, S4=5.28 mA
21:26:40:459 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:40:654 -> 1969,2400,S0=5.30 mA, S1=5.32 mA, S2=4.88 mA, S3=5.30 mA, S4=5.30 mA
21:26:40:659 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:40:854 -> 2169,2400,S0=5.25 mA, S1=5.32 mA, S2=4.88 mA, S3=5.30 mA, S4=5.25 mA
21:26:40:859 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:41:059 -> 2369,2400,S0=5.23 mA, S1=5.28 mA, S2=4.88 mA, S3=5.28 mA, S4=5.25 mA
21:26:41:064 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:41:254 -> 2569,2400,S0=5.28 mA, S1=5.30 mA, S2=4.88 mA, S3=5.28 mA, S4=5.25 mA
21:26:41:259 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:41:454 -> 2769,2400,S0=5.25 mA, S1=5.30 mA, S2=4.88 mA, S3=5.25 mA, S4=5.23 mA
21:26:41:459 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=1.00, PA1=0.00, PA0=0.00
21:26:41:654 -> 2969,2400,S0=5.25 mA, S1=5.35 mA, S2=4.90 mA, S3=5.25 mA, S4=5.28 mA
21:26:41:659 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:41:854 -> 3169,2400,S0=5.25 mA, S1=5.30 mA, S2=4.93 mA, S3=5.20 mA, S4=5.25 mA
21:26:41:859 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:42:054 -> 3369,2400,S0=5.28 mA, S1=5.30 mA, S2=4.90 mA, S3=5.30 mA, S4=5.28 mA
21:26:42:059 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=9.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:42:254 -> 3569,2400,S0=5.20 mA, S1=5.30 mA, S2=4.85 mA, S3=5.25 mA, S4=5.25 mA
21:26:42:259 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:42:454 -> 3769,2400,S0=5.30 mA, S1=5.32 mA, S2=4.88 mA, S3=5.25 mA, S4=5.28 mA
21:26:42:459 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=14.00, PA2=0.00, PA1=0.00, PA0=1.00
21:26:42:654 -> 3969,2400,S0=5.25 mA, S1=5.32 mA, S2=4.90 mA, S3=5.28 mA, S4=5.28 mA
21:26:42:659 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:42:854 -> 4169,2400,S0=5.32 mA, S1=5.32 mA, S2=4.90 mA, S3=5.32 mA, S4=5.30 mA
21:26:42:859 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:43:054 -> 4369,2400,S0=5.25 mA, S1=5.32 mA, S2=4.90 mA, S3=5.28 mA, S4=5.25 mA
21:26:43:059 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:43:254 -> 4569,2400,S0=5.25 mA, S1=5.35 mA, S2=4.90 mA, S3=5.28 mA, S4=5.28 mA
21:26:43:259 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:43:454 -> 4769,2400,S0=5.28 mA, S1=5.32 mA, S2=4.90 mA, S3=5.25 mA, S4=5.25 mA
21:26:43:462 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:43:653 -> 4969,2400,S0=5.28 mA, S1=5.30 mA, S2=4.85 mA, S3=5.25 mA, S4=5.23 mA
21:26:43:660 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:26:43:812 -> Received: 1
21:26:43:812 -> Servos attached (enabled).
21:26:43:812 -> Moving servos (us): 500
21:26:43:818 -> 5132,500,S0=5.25 mA, S1=5.30 mA, S2=4.88 mA, S3=5.35 mA, S4=5.28 mA
21:26:46:821 -> Moving servos (us): 800
21:26:46:821 -> 8139,800,S0=72.18 mA, S1=51.33 mA, S2=105.35 mA, S3=49.33 mA, S4=69.47 mA
21:26:49:829 -> Moving servos (us): 1100
21:26:49:829 -> 11147,1100,S0=10.02 mA, S1=10.10 mA, S2=9.60 mA, S3=10.07 mA, S4=9.95 mA
21:26:52:834 -> Moving servos (us): 1400
21:26:52:834 -> 14152,1400,S0=43.80 mA, S1=10.15 mA, S2=9.57 mA, S3=9.98 mA, S4=10.00 mA
21:26:55:842 -> Moving servos (us): 1700
21:26:55:842 -> 17160,1700,S0=10.02 mA, S1=10.18 mA, S2=9.65 mA, S3=10.05 mA, S4=10.10 mA
21:26:58:845 -> Moving servos (us): 2000
21:26:58:845 -> 20164,2000,S0=42.20 mA, S1=10.07 mA, S2=45.63 mA, S3=10.10 mA, S4=10.02 mA
21:27:01:852 -> Moving servos (us): 2300
21:27:01:852 -> 23171,2300,S0=43.18 mA, S1=10.20 mA, S2=60.33 mA, S3=10.00 mA, S4=10.02 mA
21:27:04:860 -> Enter next command:
21:27:04:860 -> 26179,2300,S0=48.95 mA, S1=44.20 mA, S2=9.65 mA, S3=41.22 mA, S4=39.75 mA
21:27:04:865 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:04:876 -> Received: 0
21:27:04:876 -> Moving servos (us): 2400
21:27:04:876 -> 26197,2400,S0=48.50 mA, S1=44.20 mA, S2=9.63 mA, S3=41.22 mA, S4=59.50 mA
21:27:07:882 -> Moving servos (us): 2100
21:27:07:882 -> 29202,2100,S0=50.38 mA, S1=49.00 mA, S2=48.13 mA, S3=50.65 mA, S4=40.20 mA
21:27:10:888 -> Moving servos (us): 1800
21:27:10:888 -> 32208,1800,S0=10.02 mA, S1=10.05 mA, S2=45.43 mA, S3=10.02 mA, S4=10.00 mA
21:27:13:897 -> Moving servos (us): 1500
21:27:13:897 -> 35217,1500,S0=9.55 mA, S1=9.98 mA, S2=49.68 mA, S3=9.88 mA, S4=40.15 mA
21:27:16:901 -> Moving servos (us): 1200
21:27:16:901 -> 38222,1200,S0=57.18 mA, S1=50.80 mA, S2=48.90 mA, S3=43.85 mA, S4=42.30 mA
21:27:19:909 -> Moving servos (us): 900
21:27:19:909 -> 41230,900,S0=44.97 mA, S1=55.47 mA, S2=50.97 mA, S3=40.15 mA, S4=49.70 mA
21:27:22:914 -> Moving servos (us): 600
21:27:22:914 -> 44235,600,S0=67.37 mA, S1=67.72 mA, S2=70.82 mA, S3=46.10 mA, S4=58.55 mA
21:27:25:921 -> Enter next command:
21:27:25:921 -> 47242,600,S0=84.20 mA, S1=74.50 mA, S2=79.95 mA, S3=57.70 mA, S4=65.15 mA
21:27:25:926 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:26:122 -> 47442,600,S0=88.72 mA, S1=67.75 mA, S2=80.85 mA, S3=43.13 mA, S4=65.35 mA
21:27:26:128 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:26:322 -> 47642,600,S0=132.08 mA, S1=68.75 mA, S2=79.85 mA, S3=56.68 mA, S4=64.85 mA
21:27:26:328 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=15.00, PA2=1.00, PA1=0.00, PA0=0.00
21:27:26:522 -> 47842,600,S0=86.75 mA, S1=71.60 mA, S2=80.45 mA, S3=57.53 mA, S4=64.50 mA
21:27:26:528 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:26:722 -> 48042,600,S0=86.30 mA, S1=70.93 mA, S2=80.43 mA, S3=41.03 mA, S4=64.68 mA
21:27:26:728 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:26:922 -> 48242,600,S0=86.05 mA, S1=48.25 mA, S2=79.60 mA, S3=87.72 mA, S4=65.47 mA
21:27:26:929 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:27:122 -> 48442,600,S0=77.50 mA, S1=69.80 mA, S2=76.65 mA, S3=56.83 mA, S4=104.25 mA
21:27:27:128 -> FSR Live: PB0=0.00, PA7=1.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:27:322 -> 48642,600,S0=85.68 mA, S1=49.65 mA, S2=78.12 mA, S3=89.55 mA, S4=66.47 mA
21:27:27:327 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:27:27:522 -> 48842,600,S0=129.77 mA, S1=71.32 mA, S2=76.68 mA, S3=56.53 mA, S4=64.47 mA
21:27:27:528 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=1.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:27:722 -> 49042,600,S0=132.43 mA, S1=70.97 mA, S2=77.55 mA, S3=56.85 mA, S4=66.52 mA
21:27:27:727 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:27:922 -> 49242,600,S0=85.70 mA, S1=97.07 mA, S2=76.77 mA, S3=43.20 mA, S4=63.58 mA
21:27:27:928 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:28:122 -> 49442,600,S0=134.93 mA, S1=70.30 mA, S2=76.93 mA, S3=57.55 mA, S4=65.62 mA
21:27:28:127 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:28:322 -> 49642,600,S0=87.65 mA, S1=71.22 mA, S2=78.25 mA, S3=57.72 mA, S4=65.22 mA
21:27:28:328 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=1.00
21:27:28:522 -> 49842,600,S0=83.43 mA, S1=68.18 mA, S2=76.97 mA, S3=55.60 mA, S4=64.55 mA
21:27:28:528 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=1.00, PA0=0.00
21:27:28:722 -> 50042,600,S0=78.80 mA, S1=68.35 mA, S2=77.05 mA, S3=57.10 mA, S4=66.15 mA
21:27:28:728 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:28:922 -> 50242,600,S0=135.00 mA, S1=73.12 mA, S2=77.47 mA, S3=56.78 mA, S4=66.75 mA
21:27:28:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:29:122 -> 50442,600,S0=58.65 mA, S1=109.93 mA, S2=78.18 mA, S3=57.13 mA, S4=65.62 mA
21:27:29:130 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=1.00, PA0=0.00
21:27:29:322 -> 50642,600,S0=63.30 mA, S1=68.60 mA, S2=78.27 mA, S3=58.68 mA, S4=64.50 mA
21:27:29:327 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=1.00, PA0=0.00
21:27:29:522 -> 50842,600,S0=133.20 mA, S1=72.10 mA, S2=77.27 mA, S3=57.38 mA, S4=66.82 mA
21:27:29:528 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:29:722 -> 51042,600,S0=130.65 mA, S1=115.72 mA, S2=76.80 mA, S3=56.95 mA, S4=63.85 mA
21:27:29:727 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:29:922 -> 51242,600,S0=85.90 mA, S1=71.27 mA, S2=78.22 mA, S3=72.43 mA, S4=66.65 mA
21:27:29:927 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:30:122 -> 51442,600,S0=95.37 mA, S1=68.00 mA, S2=77.97 mA, S3=57.90 mA, S4=68.50 mA
21:27:30:127 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=1.00, PA0=0.00
21:27:30:322 -> 51642,600,S0=86.68 mA, S1=71.87 mA, S2=78.37 mA, S3=54.22 mA, S4=109.62 mA
21:27:30:327 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:30:522 -> 51842,600,S0=86.47 mA, S1=65.57 mA, S2=77.40 mA, S3=57.15 mA, S4=64.57 mA
21:27:30:527 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:30:722 -> 52042,600,S0=85.72 mA, S1=111.72 mA, S2=76.93 mA, S3=56.65 mA, S4=66.55 mA
21:27:30:728 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:27:30:922 -> 52242,600,S0=89.72 mA, S1=66.72 mA, S2=77.68 mA, S3=56.05 mA, S4=66.82 mA
