10:20:50:563 -> 0, PA4=0.00, PA3=9.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:42:140 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:42:334 -> 143575,2400,S0=50.10 mA, S1=42.85 mA, S2=46.08 mA, S3=41.38 mA, S4=51.00 mA
10:21:42:340 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:42:534 -> 143775,2400,S0=49.35 mA, S1=40.90 mA, S2=46.40 mA, S3=41.33 mA, S4=49.43 mA
10:21:42:540 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:42:735 -> 143975,2400,S0=50.78 mA, S1=43.75 mA, S2=46.28 mA, S3=43.85 mA, S4=49.40 mA
10:21:42:740 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:42:935 -> 144175,2400,S0=50.70 mA, S1=42.83 mA, S2=46.13 mA, S3=41.03 mA, S4=50.72 mA
10:21:42:940 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=1.00, PA0=0.00
10:21:43:134 -> 144375,2400,S0=49.05 mA, S1=43.20 mA, S2=45.72 mA, S3=41.53 mA, S4=52.80 mA
10:21:43:140 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:43:335 -> 144575,2400,S0=50.90 mA, S1=10.13 mA, S2=45.85 mA, S3=52.35 mA, S4=54.40 mA
10:21:43:341 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:43:534 -> 144775,2400,S0=51.45 mA, S1=9.95 mA, S2=46.40 mA, S3=41.47 mA, S4=50.47 mA
10:21:43:540 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:43:735 -> 144975,2400,S0=50.18 mA, S1=10.07 mA, S2=45.80 mA, S3=42.00 mA, S4=60.13 mA
10:21:43:740 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:43:934 -> 145175,2400,S0=50.43 mA, S1=10.02 mA, S2=46.22 mA, S3=41.03 mA, S4=51.33 mA
10:21:43:940 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=1.00
10:21:44:134 -> 145375,2400,S0=50.72 mA, S1=41.13 mA, S2=45.88 mA, S3=41.10 mA, S4=49.53 mA
10:21:44:140 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=9.00, PA2=1.00, PA1=0.00, PA0=0.00
10:21:44:334 -> 145575,2400,S0=40.68 mA, S1=43.30 mA, S2=46.28 mA, S3=41.58 mA, S4=50.20 mA
10:21:44:340 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:44:534 -> 145775,2400,S0=50.33 mA, S1=37.22 mA, S2=45.97 mA, S3=41.18 mA, S4=69.50 mA
10:21:44:540 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:44:735 -> 145975,2400,S0=50.55 mA, S1=43.30 mA, S2=46.08 mA, S3=41.53 mA, S4=59.70 mA
10:21:44:740 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=3.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:44:935 -> 146175,2400,S0=50.83 mA, S1=42.95 mA, S2=46.10 mA, S3=53.08 mA, S4=42.35 mA
10:21:44:940 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=12.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:45:135 -> 146375,2400,S0=51.05 mA, S1=43.55 mA, S2=45.80 mA, S3=47.45 mA, S4=50.25 mA
10:21:45:140 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:45:335 -> 146575,2400,S0=50.38 mA, S1=40.20 mA, S2=45.78 mA, S3=41.13 mA, S4=49.25 mA
10:21:45:340 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:45:534 -> 146775,2400,S0=51.18 mA, S1=42.97 mA, S2=46.35 mA, S3=41.38 mA, S4=49.28 mA
10:21:45:540 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=1.00
10:21:45:734 -> 146975,2400,S0=50.90 mA, S1=42.90 mA, S2=45.85 mA, S3=41.43 mA, S4=50.85 mA
10:21:45:739 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:45:934 -> 147175,2400,S0=40.90 mA, S1=41.25 mA, S2=46.10 mA, S3=41.22 mA, S4=51.53 mA
10:21:45:939 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:46:134 -> 147375,2400,S0=51.05 mA, S1=43.70 mA, S2=46.03 mA, S3=41.43 mA, S4=52.72 mA
10:21:46:139 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:46:334 -> 147575,2400,S0=41.08 mA, S1=40.55 mA, S2=46.22 mA, S3=41.40 mA, S4=50.50 mA
10:21:46:339 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:46:534 -> 147775,2400,S0=46.53 mA, S1=37.43 mA, S2=46.05 mA, S3=41.35 mA, S4=51.53 mA
10:21:46:540 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:46:735 -> 147975,2400,S0=51.08 mA, S1=43.30 mA, S2=46.35 mA, S3=41.05 mA, S4=50.50 mA
10:21:46:740 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:46:935 -> 148175,2400,S0=68.37 mA, S1=43.43 mA, S2=46.33 mA, S3=41.85 mA, S4=51.40 mA
10:21:46:939 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:47:134 -> 148375,2400,S0=51.00 mA, S1=42.80 mA, S2=46.08 mA, S3=41.20 mA, S4=51.00 mA
10:21:47:139 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:47:334 -> 148575,2400,S0=69.15 mA, S1=42.97 mA, S2=45.95 mA, S3=41.53 mA, S4=52.15 mA
10:21:47:339 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:47:534 -> 148775,2400,S0=51.30 mA, S1=10.05 mA, S2=45.90 mA, S3=41.97 mA, S4=49.75 mA
10:21:47:540 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:47:717 -> Received: 0
10:21:47:717 -> Sweep start: 500 -> 2400 step=30
10:21:47:717 -> Enter next command:
10:21:47:737 -> 148975,500,S0=49.22 mA, S1=10.23 mA, S2=45.70 mA, S3=41.65 mA, S4=49.28 mA
10:21:47:740 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=0.00, PA3=11.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:47:745 -> Sweeping us: 530
10:21:47:934 -> 149175,710,S0=433.02 mA, S1=208.58 mA, S2=307.67 mA, S3=218.98 mA, S4=306.67 mA
10:21:47:939 -> FSR Live: PB0=0.00, PA7=0.00, PA6=17.00, PA5=0.00, PA4=0.00, PA3=10.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:47:955 -> Sweeping us: 740
10:21:48:134 -> 149375,890,S0=416.77 mA, S1=233.93 mA, S2=327.02 mA, S3=241.93 mA, S4=355.58 mA
10:21:48:139 -> FSR Live: PB0=0.00, PA7=0.00, PA6=21.00, PA5=0.00, PA4=1.00, PA3=10.00, PA2=1.00, PA1=0.00, PA0=0.00
10:21:48:174 -> Sweeping us: 950
10:21:48:334 -> 149575,1100,S0=764.78 mA, S1=32.97 mA, S2=36.00 mA, S3=729.63 mA, S4=28.77 mA
10:21:48:339 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:48:384 -> Sweeping us: 1160
10:21:48:534 -> 149775,1280,S0=505.73 mA, S1=38.05 mA, S2=55.75 mA, S3=35.08 mA, S4=-3.88 mA
10:21:48:539 -> FSR Live: PB0=0.00, PA7=0.00, PA6=10.00, PA5=802.00, PA4=0.00, PA3=4.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:48:598 -> Sweeping us: 1370
10:21:48:734 -> 149975,1490,S0=45.40 mA, S1=174.90 mA, S2=58.53 mA, S3=93.43 mA, S4=110.68 mA
10:21:48:739 -> FSR Live: PB0=0.00, PA7=0.00, PA6=10.00, PA5=1.00, PA4=0.00, PA3=4.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:48:807 -> Sweeping us: 1580
10:21:48:934 -> 150175,1700,S0=201.83 mA, S1=37.75 mA, S2=145.95 mA, S3=69.47 mA, S4=59.45 mA
10:21:48:939 -> FSR Live: PB0=0.00, PA7=0.00, PA6=16.00, PA5=800.00, PA4=0.00, PA3=4.00, PA2=0.00, PA1=1.00, PA0=0.00
10:21:49:018 -> Sweeping us: 1790
10:21:49:134 -> 150375,1880,S0=152.50 mA, S1=33.68 mA, S2=255.98 mA, S3=73.32 mA, S4=55.33 mA
10:21:49:139 -> FSR Live: PB0=0.00, PA7=0.00, PA6=11.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:49:227 -> Sweeping us: 2000
10:21:49:334 -> 150575,2090,S0=36.63 mA, S1=49.40 mA, S2=90.87 mA, S3=34.13 mA, S4=-5.70 mA
10:21:49:339 -> FSR Live: PB0=0.00, PA7=0.00, PA6=16.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:49:437 -> Sweeping us: 2210
10:21:49:534 -> 150775,2300,S0=89.12 mA, S1=26.52 mA, S2=121.30 mA, S3=819.17 mA, S4=173.83 mA
10:21:49:539 -> FSR Live: PB0=0.00, PA7=0.00, PA6=17.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:49:648 -> Sweep done. Final us: 2400
10:21:49:738 -> 150975,2400,S0=35.53 mA, S1=35.08 mA, S2=34.50 mA, S3=38.90 mA, S4=819.17 mA
10:21:49:740 -> FSR Live: PB0=0.00, PA7=0.00, PA6=19.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:49:934 -> 151175,2400,S0=82.02 mA, S1=44.15 mA, S2=45.05 mA, S3=39.40 mA, S4=50.03 mA
10:21:49:942 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:50:134 -> 151375,2400,S0=57.05 mA, S1=42.97 mA, S2=44.18 mA, S3=47.20 mA, S4=62.00 mA
10:21:50:139 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=4.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:50:334 -> 151575,2400,S0=50.58 mA, S1=37.88 mA, S2=44.40 mA, S3=48.55 mA, S4=62.40 mA
10:21:50:339 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:50:534 -> 151775,2400,S0=50.30 mA, S1=36.78 mA, S2=44.30 mA, S3=47.25 mA, S4=74.68 mA
10:21:50:539 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:50:734 -> 151975,2400,S0=49.93 mA, S1=44.03 mA, S2=44.18 mA, S3=48.25 mA, S4=90.32 mA
10:21:50:739 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:50:934 -> 152175,2400,S0=50.95 mA, S1=54.03 mA, S2=44.22 mA, S3=47.38 mA, S4=46.30 mA
10:21:50:941 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=3.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:51:134 -> 152375,2400,S0=49.50 mA, S1=43.33 mA, S2=43.88 mA, S3=47.43 mA, S4=58.40 mA
10:21:51:139 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:51:334 -> 152575,2400,S0=48.70 mA, S1=42.78 mA, S2=44.45 mA, S3=47.78 mA, S4=87.27 mA
10:21:51:339 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:51:534 -> 152775,2400,S0=48.03 mA, S1=42.83 mA, S2=44.45 mA, S3=47.13 mA, S4=85.55 mA
10:21:51:539 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:51:734 -> 152975,2400,S0=48.15 mA, S1=42.90 mA, S2=44.28 mA, S3=59.83 mA, S4=58.65 mA
10:21:51:739 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:51:934 -> 153175,2400,S0=49.08 mA, S1=43.15 mA, S2=43.97 mA, S3=48.40 mA, S4=58.25 mA
10:21:51:939 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:52:134 -> 153375,2400,S0=49.30 mA, S1=44.40 mA, S2=44.38 mA, S3=48.15 mA, S4=58.28 mA
10:21:52:139 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:52:334 -> 153575,2400,S0=48.97 mA, S1=43.50 mA, S2=44.28 mA, S3=46.80 mA, S4=80.40 mA
10:21:52:339 -> Received: 0
10:21:52:339 -> Sweep start: 2400 -> 500 step=-30
10:21:52:347 -> Enter next command:
10:21:52:347 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:52:368 -> Sweeping us: 2370
10:21:52:534 -> 153775,2220,S0=82.82 mA, S1=56.78 mA, S2=45.95 mA, S3=819.17 mA, S4=97.97 mA
10:21:52:544 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:52:579 -> Sweeping us: 2160
10:21:52:733 -> 153975,2010,S0=111.97 mA, S1=29.65 mA, S2=65.45 mA, S3=174.20 mA, S4=39.58 mA
10:21:52:744 -> FSR Live: PB0=0.00, PA7=0.00, PA6=21.00, PA5=0.00, PA4=0.00, PA3=5.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:52:789 -> Sweeping us: 1950
10:21:52:934 -> 154175,1830,S0=819.17 mA, S1=103.35 mA, S2=170.00 mA, S3=819.17 mA, S4=90.05 mA
10:21:52:945 -> FSR Live: PB0=0.00, PA7=0.00, PA6=16.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:52:999 -> Sweeping us: 1740
10:21:53:134 -> 154375,1620,S0=53.63 mA, S1=134.63 mA, S2=54.45 mA, S3=766.88 mA, S4=49.68 mA
10:21:53:145 -> FSR Live: PB0=0.00, PA7=0.00, PA6=17.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:53:209 -> Sweeping us: 1530
10:21:53:334 -> 154575,1410,S0=115.72 mA, S1=45.22 mA, S2=142.05 mA, S3=34.08 mA, S4=65.60 mA
10:21:53:344 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=0.00, PA3=6.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:53:419 -> Sweeping us: 1320
10:21:53:534 -> 154775,1230,S0=294.20 mA, S1=71.68 mA, S2=159.80 mA, S3=36.55 mA, S4=82.27 mA
10:21:53:544 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=0.00, PA3=4.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:53:629 -> Sweeping us: 1110
10:21:53:733 -> 154975,1020,S0=172.40 mA, S1=117.50 mA, S2=165.18 mA, S3=30.82 mA, S4=195.85 mA
10:21:53:744 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=12.00, PA3=4.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:53:839 -> Sweeping us: 900
10:21:53:934 -> 155175,810,S0=112.00 mA, S1=96.65 mA, S2=291.33 mA, S3=44.50 mA, S4=167.70 mA
10:21:53:946 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=47.00, PA3=7.00, PA2=1.00, PA1=0.00, PA0=0.00
10:21:54:049 -> Sweeping us: 690
10:21:54:134 -> 155375,630,S0=242.30 mA, S1=192.83 mA, S2=442.73 mA, S3=62.60 mA, S4=69.70 mA
10:21:54:144 -> FSR Live: PB0=0.00, PA7=0.00, PA6=22.00, PA5=0.00, PA4=86.00, PA3=4.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:54:260 -> Sweep done. Final us: 500
10:21:54:334 -> 155575,500,S0=192.83 mA, S1=161.50 mA, S2=192.15 mA, S3=181.58 mA, S4=177.55 mA
10:21:54:344 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=101.00, PA3=2.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:54:534 -> 155775,500,S0=189.70 mA, S1=205.10 mA, S2=216.43 mA, S3=84.87 mA, S4=131.43 mA
10:21:54:544 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=121.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:54:734 -> 155975,500,S0=66.60 mA, S1=142.63 mA, S2=201.58 mA, S3=86.82 mA, S4=73.43 mA
10:21:54:744 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=122.00, PA3=1.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:54:934 -> 156175,500,S0=121.80 mA, S1=144.30 mA, S2=197.27 mA, S3=82.02 mA, S4=153.80 mA
10:21:54:944 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=1.00, PA4=124.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:55:134 -> 156375,500,S0=119.40 mA, S1=133.52 mA, S2=198.10 mA, S3=78.30 mA, S4=158.18 mA
10:21:55:144 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=101.00, PA3=1.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:55:334 -> 156575,500,S0=118.47 mA, S1=109.90 mA, S2=200.15 mA, S3=77.32 mA, S4=98.75 mA
10:21:55:344 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=107.00, PA3=1.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:55:534 -> 156775,500,S0=164.35 mA, S1=129.85 mA, S2=193.58 mA, S3=78.85 mA, S4=101.72 mA
10:21:55:547 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=119.00, PA3=1.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:55:733 -> 156975,500,S0=115.07 mA, S1=123.00 mA, S2=196.00 mA, S3=79.22 mA, S4=95.93 mA
10:21:55:744 -> FSR Live: PB0=0.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=135.00, PA3=1.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:55:934 -> 157175,500,S0=116.37 mA, S1=125.40 mA, S2=195.55 mA, S3=90.15 mA, S4=95.77 mA
10:21:55:944 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=1.00, PA4=140.00, PA3=1.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:56:134 -> 157375,500,S0=115.62 mA, S1=126.75 mA, S2=195.23 mA, S3=77.50 mA, S4=61.88 mA
10:21:56:144 -> FSR Live: PB0=0.00, PA7=0.00, PA6=27.00, PA5=0.00, PA4=136.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:56:334 -> 157575,500,S0=115.80 mA, S1=120.68 mA, S2=193.18 mA, S3=89.90 mA, S4=96.32 mA
10:21:56:344 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=142.00, PA3=2.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:56:533 -> 157775,500,S0=96.45 mA, S1=126.25 mA, S2=195.35 mA, S3=78.85 mA, S4=92.97 mA
10:21:56:544 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=138.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:56:733 -> 157975,500,S0=80.52 mA, S1=127.93 mA, S2=194.33 mA, S3=72.75 mA, S4=96.35 mA
10:21:56:744 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=119.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:56:933 -> 158175,500,S0=173.18 mA, S1=126.77 mA, S2=193.25 mA, S3=76.77 mA, S4=96.47 mA
10:21:56:947 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.00, PA5=0.00, PA4=125.00, PA3=2.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:57:133 -> 158375,500,S0=111.77 mA, S1=111.10 mA, S2=193.75 mA, S3=77.75 mA, S4=95.77 mA
10:21:57:144 -> FSR Live: PB0=0.00, PA7=0.00, PA6=31.00, PA5=0.00, PA4=131.00, PA3=2.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:57:333 -> 158575,500,S0=77.22 mA, S1=108.00 mA, S2=194.18 mA, S3=74.07 mA, S4=95.80 mA
10:21:57:344 -> FSR Live: PB0=0.00, PA7=0.00, PA6=28.00, PA5=0.00, PA4=138.00, PA3=2.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:57:533 -> 158775,500,S0=116.87 mA, S1=156.55 mA, S2=193.25 mA, S3=75.15 mA, S4=98.97 mA
10:21:57:544 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.00, PA5=0.00, PA4=135.00, PA3=2.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:57:733 -> 158975,500,S0=116.00 mA, S1=107.70 mA, S2=193.73 mA, S3=72.80 mA, S4=98.25 mA
10:21:57:744 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=133.00, PA3=3.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:57:933 -> 159175,500,S0=69.72 mA, S1=98.15 mA, S2=193.18 mA, S3=77.18 mA, S4=95.00 mA
10:21:57:944 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=138.00, PA3=3.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:58:134 -> 159375,500,S0=111.60 mA, S1=99.87 mA, S2=192.80 mA, S3=106.90 mA, S4=94.35 mA
10:21:58:144 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=138.00, PA3=3.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:58:334 -> 159575,500,S0=111.45 mA, S1=98.70 mA, S2=195.05 mA, S3=49.80 mA, S4=95.50 mA
10:21:58:344 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=140.00, PA3=3.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:58:533 -> 159775,500,S0=90.87 mA, S1=98.20 mA, S2=194.88 mA, S3=76.22 mA, S4=96.18 mA
10:21:58:544 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=138.00, PA3=3.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:58:733 -> 159975,500,S0=102.57 mA, S1=92.27 mA, S2=192.90 mA, S3=92.77 mA, S4=92.77 mA
10:21:58:744 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=129.00, PA3=3.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:58:933 -> 160175,500,S0=108.30 mA, S1=145.48 mA, S2=195.25 mA, S3=106.68 mA, S4=95.07 mA
10:21:58:944 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=123.00, PA3=0.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:59:133 -> 160375,500,S0=110.93 mA, S1=93.60 mA, S2=194.25 mA, S3=52.08 mA, S4=94.05 mA
10:21:59:144 -> FSR Live: PB0=0.00, PA7=0.00, PA6=26.00, PA5=0.00, PA4=130.00, PA3=1.00, PA2=0.00, PA1=0.00, PA0=0.00
10:21:59:333 -> 160575,500,S0=102.60 mA, S1=96.35 mA, S2=195.75 mA, S3=69.47 mA, S4=92.77 mA
10:21:59:344 -> FSR Live: PB0=0.00, PA7=0.00, PA6=25.00, PA5=0.00, PA4=131.00, PA3=1.00, PA2=0.00, PA1=0.00, PA0=0.00
