18:00:12:881 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:30:928 -> 15273,2100,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S4=0.00 mA
18:00:31:474 -> FSR Live: PB0=0.00, PA7=0.03, PA6=29.96, PA5=0.00, PA4=0.01, PA3=16.02, PA2=0.00, PA1=0.05, PA0=0.01
18:00:31:720 -> FSR Live: PB0=0.00, PA7=0.01, PA6=30.01, PA5=0.03, PA4=0.03, PA3=15.99, PA2=0.01, PA1=0.03, PA0=0.06
18:00:31:964 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.95, PA5=0.04, PA4=0.03, PA3=15.98, PA2=0.05, PA1=0.04, PA0=0.04
18:00:31:969 -> Received: 0
18:00:31:969 -> Moving servos (us): 500
18:00:31:979 -> 16320,500,S0=-0.05 mA, S1=0.00 mA, S2=0.00 mA, S3=0.03 mA, S4=0.00 mA
18:00:32:287 -> 16628,500,S0=-0.03 mA, S1=-0.03 mA, S2=-0.03 mA, S3=0.00 mA, S4=0.00 mA
18:00:32:595 -> 16936,500,S0=-0.08 mA, S1=0.00 mA, S2=0.00 mA, S3=0.00 mA, S4=0.03 mA
18:00:32:902 -> 17243,500,S0=-0.03 mA, S1=-0.03 mA, S2=0.00 mA, S3=0.00 mA, S4=0.00 mA
18:00:33:206 -> Enter next command:
18:00:33:206 -> 17549,500,S0=-0.05 mA, S1=-0.03 mA, S2=-0.03 mA, S3=0.00 mA, S4=-0.03 mA
18:00:33:753 -> FSR Live: PB0=0.01, PA7=0.01, PA6=29.90, PA5=0.05, PA4=0.09, PA3=16.01, PA2=0.03, PA1=0.00, PA0=0.03
18:00:33:999 -> FSR Live: PB0=0.03, PA7=0.00, PA6=29.89, PA5=0.05, PA4=0.01, PA3=16.04, PA2=0.04, PA1=0.04, PA0=0.10
18:00:34:245 -> FSR Live: PB0=0.03, PA7=0.01, PA6=29.90, PA5=0.04, PA4=0.01, PA3=15.98, PA2=0.04, PA1=0.03, PA0=0.00
18:00:34:251 -> 18594,500,S0=-0.05 mA, S1=0.03 mA, S2=-0.03 mA, S3=0.00 mA, S4=0.00 mA
18:00:34:794 -> FSR Live: PB0=0.01, PA7=0.01, PA6=29.92, PA5=0.03, PA4=0.01, PA3=15.94, PA2=0.04, PA1=0.04, PA0=0.09
18:00:35:040 -> FSR Live: PB0=0.03, PA7=0.01, PA6=29.86, PA5=0.03, PA4=0.00, PA3=16.01, PA2=0.06, PA1=0.06, PA0=0.09
18:00:35:287 -> FSR Live: PB0=0.03, PA7=0.00, PA6=29.87, PA5=0.00, PA4=0.01, PA3=16.00, PA2=0.05, PA1=0.06, PA0=0.03
18:00:35:292 -> 19636,500,S0=-0.05 mA, S1=-0.03 mA, S2=0.03 mA, S3=0.00 mA, S4=0.00 mA
18:00:35:836 -> FSR Live: PB0=0.04, PA7=0.03, PA6=29.91, PA5=0.00, PA4=0.03, PA3=16.01, PA2=0.09, PA1=0.03, PA0=0.01
18:00:36:082 -> FSR Live: PB0=0.00, PA7=0.01, PA6=29.90, PA5=0.04, PA4=0.04, PA3=16.04, PA2=0.05, PA1=0.03, PA0=0.03
18:00:36:328 -> FSR Live: PB0=0.00, PA7=0.01, PA6=29.91, PA5=0.03, PA4=0.05, PA3=15.93, PA2=0.03, PA1=0.06, PA0=0.03
18:00:36:334 -> 20678,500,S0=-0.03 mA, S1=0.00 mA, S2=0.03 mA, S3=-0.03 mA, S4=0.03 mA
18:00:36:880 -> FSR Live: PB0=0.00, PA7=0.01, PA6=29.89, PA5=0.04, PA4=0.03, PA3=15.94, PA2=0.09, PA1=0.05, PA0=0.04
18:00:37:125 -> FSR Live: PB0=0.05, PA7=0.01, PA6=29.89, PA5=0.01, PA4=0.03, PA3=16.00, PA2=0.06, PA1=0.03, PA0=0.05
18:00:37:369 -> FSR Live: PB0=0.03, PA7=0.01, PA6=29.95, PA5=0.00, PA4=0.03, PA3=15.98, PA2=0.04, PA1=0.08, PA0=0.05
18:00:37:374 -> 21720,500,S0=-0.03 mA, S1=-0.03 mA, S2=0.00 mA, S3=0.00 mA, S4=0.00 mA
18:00:37:920 -> FSR Live: PB0=0.01, PA7=0.00, PA6=29.95, PA5=0.04, PA4=0.04, PA3=15.96, PA2=0.03, PA1=0.09, PA0=0.08
18:00:38:166 -> FSR Live: PB0=0.01, PA7=0.01, PA6=29.87, PA5=0.03, PA4=0.00, PA3=15.93, PA2=0.06, PA1=0.05, PA0=0.04
18:00:38:410 -> FSR Live: PB0=0.01, PA7=0.01, PA6=29.95, PA5=0.01, PA4=0.03, PA3=15.99, PA2=0.03, PA1=0.06, PA0=0.04
18:00:38:415 -> 22761,500,S0=-0.05 mA, S1=0.00 mA, S2=-0.03 mA, S3=-0.03 mA, S4=0.00 mA
18:00:38:962 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.92, PA5=0.03, PA4=0.04, PA3=16.07, PA2=0.03, PA1=0.09, PA0=0.05
18:00:39:208 -> FSR Live: PB0=0.01, PA7=0.01, PA6=29.91, PA5=0.04, PA4=0.01, PA3=16.01, PA2=0.05, PA1=0.04, PA0=0.03
18:00:39:453 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.94, PA5=0.08, PA4=0.03, PA3=16.02, PA2=0.06, PA1=0.03, PA0=0.06
18:00:39:459 -> 23804,500,S0=-0.03 mA, S1=-0.03 mA, S2=-0.03 mA, S3=0.00 mA, S4=-0.05 mA
18:00:40:006 -> FSR Live: PB0=0.00, PA7=0.01, PA6=29.92, PA5=0.01, PA4=0.03, PA3=16.02, PA2=0.03, PA1=0.04, PA0=0.01
18:00:40:252 -> FSR Live: PB0=0.00, PA7=0.04, PA6=29.91, PA5=0.04, PA4=0.03, PA3=16.09, PA2=0.03, PA1=0.08, PA0=0.03
18:00:40:496 -> FSR Live: PB0=0.01, PA7=0.00, PA6=29.96, PA5=0.03, PA4=0.03, PA3=16.04, PA2=0.04, PA1=0.03, PA0=0.03
18:00:40:503 -> 24848,500,S0=-0.03 mA, S1=-0.03 mA, S2=0.00 mA, S3=-0.03 mA, S4=0.00 mA
18:00:41:050 -> FSR Live: PB0=0.03, PA7=0.00, PA6=29.96, PA5=0.04, PA4=0.03, PA3=16.01, PA2=0.01, PA1=0.04, PA0=0.06
18:00:41:296 -> FSR Live: PB0=0.01, PA7=0.00, PA6=29.96, PA5=0.05, PA4=0.01, PA3=16.06, PA2=0.01, PA1=0.03, PA0=0.03
18:00:41:542 -> FSR Live: PB0=0.01, PA7=0.00, PA6=30.02, PA5=0.03, PA4=0.01, PA3=15.98, PA2=0.01, PA1=0.04, PA0=0.05
18:00:41:548 -> 25893,500,S0=-0.03 mA, S1=-0.03 mA, S2=0.00 mA, S3=0.03 mA, S4=0.00 mA
18:00:42:095 -> FSR Live: PB0=0.04, PA7=0.00, PA6=30.01, PA5=0.01, PA4=0.01, PA3=16.06, PA2=0.10, PA1=0.06, PA0=0.05
18:00:42:340 -> FSR Live: PB0=0.01, PA7=0.00, PA6=29.96, PA5=0.04, PA4=0.00, PA3=16.02, PA2=0.03, PA1=0.05, PA0=0.01
18:00:42:586 -> FSR Live: PB0=0.03, PA7=0.00, PA6=29.97, PA5=0.01, PA4=0.06, PA3=16.01, PA2=0.03, PA1=0.04, PA0=0.09
18:00:42:592 -> 26937,500,S0=-0.03 mA, S1=0.00 mA, S2=0.00 mA, S3=-0.03 mA, S4=-0.03 mA
18:00:43:139 -> FSR Live: PB0=0.01, PA7=0.00, PA6=20.05, PA5=0.00, PA4=0.01, PA3=15.86, PA2=0.05, PA1=0.05, PA0=0.09
18:00:43:384 -> FSR Live: PB0=0.00, PA7=0.01, PA6=17.11, PA5=0.05, PA4=0.03, PA3=14.46, PA2=0.08, PA1=0.05, PA0=0.01
18:00:43:629 -> FSR Live: PB0=0.01, PA7=0.01, PA6=25.16, PA5=0.05, PA4=0.05, PA3=13.82, PA2=0.03, PA1=0.05, PA0=0.11
18:00:43:636 -> 27981,500,S0=484.48 mA, S1=39.13 mA, S2=401.92 mA, S3=77.90 mA, S4=185.65 mA
18:00:44:184 -> FSR Live: PB0=0.01, PA7=0.03, PA6=24.29, PA5=0.06, PA4=0.05, PA3=10.04, PA2=0.06, PA1=0.09, PA0=0.04
18:00:44:428 -> FSR Live: PB0=0.05, PA7=0.03, PA6=23.81, PA5=0.04, PA4=0.01, PA3=10.21, PA2=0.03, PA1=0.05, PA0=0.09
18:00:44:674 -> FSR Live: PB0=0.01, PA7=0.03, PA6=24.04, PA5=0.06, PA4=0.08, PA3=10.21, PA2=0.06, PA1=0.06, PA0=0.06
18:00:44:680 -> 29026,500,S0=52.08 mA, S1=49.28 mA, S2=78.87 mA, S3=48.65 mA, S4=48.13 mA
18:00:45:229 -> FSR Live: PB0=0.00, PA7=0.03, PA6=23.71, PA5=0.04, PA4=0.06, PA3=9.36, PA2=0.04, PA1=0.03, PA0=0.06
18:00:45:473 -> FSR Live: PB0=0.00, PA7=0.01, PA6=23.56, PA5=0.01, PA4=0.04, PA3=8.90, PA2=0.04, PA1=0.11, PA0=0.04
18:00:45:719 -> FSR Live: PB0=0.01, PA7=0.01, PA6=23.95, PA5=0.03, PA4=0.06, PA3=8.35, PA2=0.06, PA1=0.10, PA0=0.05
18:00:45:724 -> 30069,500,S0=69.20 mA, S1=109.80 mA, S2=75.75 mA, S3=37.63 mA, S4=69.40 mA
18:00:46:274 -> FSR Live: PB0=0.01, PA7=0.04, PA6=24.00, PA5=0.05, PA4=0.04, PA3=8.54, PA2=0.05, PA1=0.09, PA0=0.08
18:00:46:518 -> FSR Live: PB0=0.01, PA7=0.04, PA6=23.92, PA5=0.04, PA4=0.01, PA3=8.34, PA2=0.09, PA1=0.01, PA0=0.08
18:00:46:764 -> FSR Live: PB0=0.04, PA7=0.04, PA6=23.99, PA5=0.11, PA4=0.05, PA3=8.71, PA2=0.08, PA1=0.06, PA0=0.08
18:00:46:769 -> 31114,500,S0=66.72 mA, S1=109.25 mA, S2=75.95 mA, S3=47.80 mA, S4=46.18 mA
18:00:47:318 -> FSR Live: PB0=0.01, PA7=0.01, PA6=23.99, PA5=0.09, PA4=0.03, PA3=8.95, PA2=0.11, PA1=0.06, PA0=0.06
18:00:47:563 -> FSR Live: PB0=0.01, PA7=0.01, PA6=24.06, PA5=0.05, PA4=0.06, PA3=9.09, PA2=0.10, PA1=0.09, PA0=0.10
18:00:47:809 -> FSR Live: PB0=0.04, PA7=0.01, PA6=23.96, PA5=0.08, PA4=0.06, PA3=9.46, PA2=0.08, PA1=0.04, PA0=0.10
18:00:47:814 -> 32159,500,S0=68.77 mA, S1=47.83 mA, S2=75.40 mA, S3=67.95 mA, S4=66.30 mA
18:00:48:358 -> FSR Live: PB0=0.04, PA7=0.01, PA6=24.34, PA5=0.05, PA4=0.06, PA3=9.02, PA2=0.06, PA1=0.12, PA0=0.08
18:00:48:604 -> FSR Live: PB0=0.05, PA7=0.01, PA6=24.74, PA5=0.04, PA4=0.06, PA3=8.96, PA2=0.04, PA1=0.08, PA0=0.05
18:00:48:850 -> FSR Live: PB0=0.03, PA7=0.01, PA6=24.50, PA5=0.05, PA4=0.08, PA3=8.99, PA2=0.06, PA1=0.06, PA0=0.03
18:00:48:855 -> 33201,500,S0=67.37 mA, S1=68.80 mA, S2=76.15 mA, S3=67.68 mA, S4=66.20 mA
18:00:49:400 -> FSR Live: PB0=0.00, PA7=0.03, PA6=24.06, PA5=0.06, PA4=0.08, PA3=8.81, PA2=0.09, PA1=0.10, PA0=0.08
18:00:49:646 -> FSR Live: PB0=0.04, PA7=0.00, PA6=24.11, PA5=0.05, PA4=0.08, PA3=9.24, PA2=0.06, PA1=0.05, PA0=0.04
18:00:49:892 -> FSR Live: PB0=0.00, PA7=0.00, PA6=24.07, PA5=0.12, PA4=0.09, PA3=9.69, PA2=0.11, PA1=0.04, PA0=0.08
18:00:49:897 -> 34243,500,S0=56.95 mA, S1=69.18 mA, S2=75.18 mA, S3=72.50 mA, S4=64.37 mA
18:00:50:443 -> FSR Live: PB0=0.03, PA7=0.04, PA6=23.95, PA5=0.05, PA4=0.04, PA3=9.90, PA2=0.06, PA1=0.04, PA0=0.06
18:00:50:689 -> FSR Live: PB0=0.00, PA7=0.03, PA6=24.02, PA5=0.04, PA4=0.03, PA3=9.89, PA2=0.10, PA1=0.09, PA0=0.06
18:00:50:933 -> FSR Live: PB0=0.00, PA7=0.03, PA6=23.92, PA5=0.08, PA4=0.06, PA3=9.84, PA2=0.04, PA1=0.10, PA0=0.08
18:00:50:938 -> Received: 2
18:00:50:938 -> Moving servos (us): 2400
18:00:50:946 -> 35290,2400,S0=57.58 mA, S1=66.75 mA, S2=76.40 mA, S3=50.25 mA, S4=68.87 mA
18:00:51:255 -> 35598,2400,S0=499.63 mA, S1=173.13 mA, S2=234.30 mA, S3=262.92 mA, S4=240.35 mA
18:00:51:562 -> 35905,2400,S0=494.23 mA, S1=189.90 mA, S2=332.42 mA, S3=266.05 mA, S4=246.75 mA
18:00:51:867 -> 36210,2400,S0=66.27 mA, S1=39.47 mA, S2=121.37 mA, S3=40.13 mA, S4=44.75 mA
18:00:52:174 -> Enter next command:
18:00:52:174 -> 36519,2400,S0=39.53 mA, S1=44.43 mA, S2=42.38 mA, S3=46.28 mA, S4=45.85 mA
18:00:52:719 -> FSR Live: PB0=0.00, PA7=0.03, PA6=29.00, PA5=0.05, PA4=0.00, PA3=12.29, PA2=0.04, PA1=0.05, PA0=0.09
18:00:52:964 -> FSR Live: PB0=0.03, PA7=0.00, PA6=29.07, PA5=0.06, PA4=0.01, PA3=12.77, PA2=0.06, PA1=0.06, PA0=0.01
18:00:53:209 -> FSR Live: PB0=0.05, PA7=0.00, PA6=29.56, PA5=0.03, PA4=0.01, PA3=12.64, PA2=0.04, PA1=0.04, PA0=0.08
18:00:53:215 -> 37562,2400,S0=47.47 mA, S1=44.08 mA, S2=41.50 mA, S3=46.38 mA, S4=45.47 mA
18:00:53:763 -> FSR Live: PB0=0.00, PA7=0.01, PA6=29.85, PA5=0.04, PA4=0.01, PA3=12.70, PA2=0.04, PA1=0.08, PA0=0.03
18:00:54:008 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.84, PA5=0.01, PA4=0.05, PA3=12.75, PA2=0.03, PA1=0.01, PA0=0.06
18:00:54:253 -> FSR Live: PB0=0.00, PA7=0.01, PA6=29.92, PA5=0.09, PA4=0.04, PA3=12.74, PA2=0.04, PA1=0.04, PA0=0.03
18:00:54:259 -> 38606,2400,S0=46.78 mA, S1=44.05 mA, S2=41.55 mA, S3=45.25 mA, S4=56.00 mA
18:00:54:806 -> FSR Live: PB0=0.01, PA7=0.00, PA6=30.00, PA5=0.06, PA4=0.04, PA3=12.45, PA2=0.03, PA1=0.05, PA0=0.08
18:00:55:052 -> FSR Live: PB0=0.00, PA7=0.00, PA6=29.97, PA5=0.06, PA4=0.06, PA3=12.40, PA2=0.06, PA1=0.05, PA0=0.03
18:00:55:297 -> FSR Live: PB0=0.03, PA7=0.03, PA6=29.97, PA5=0.05, PA4=0.04, PA3=12.75, PA2=0.04, PA1=0.00, PA0=0.08
18:00:55:304 -> 39650,2400,S0=65.40 mA, S1=54.45 mA, S2=41.53 mA, S3=44.75 mA, S4=45.88 mA
18:00:56:309 -> 
18:00:56:309 -> === STM32 Black Pill: 5 Servo + 5 INA226 (PCA ch0..4) + 9 FSR Auto-Save ===
18:00:56:343 -> Servos DISABLED at boot (not attached). They will attach/move only after you send a command.
18:00:56:348 -> S0 PB13 (Pinky), S1 PB14 (Ring), S2 PB15 (Middle), S3 PA8 (Index), S4 PA11 (Thumb)
18:00:56:354 -> FSR Auto-Save System Ready...
18:00:56:359 -> 
18:00:56:359 -> 📟 Serial Commands Reference
18:00:56:359 -> 0 → Fully bent
18:00:56:364 -> 1 → Mid position
18:00:56:364 -> 2 → Fully straight
18:00:56:364 -> 3 → Step −300 µs
18:00:56:370 -> 4 → Step +300 µs
18:00:56:370 -> ------------------------------
18:00:56:374 -> Enter command:
18:00:56:615 -> FSR Live: PB0=0.01, PA7=0.00, PA6=29.97, PA5=0.06, PA4=0.03, PA3=12.98, PA2=0.04, PA1=0.03, PA0=0.05
18:00:56:859 -> FSR Live: PB0=0.01, PA7=0.10, PA6=30.02, PA5=0.08, PA4=0.04, PA3=12.94, PA2=0.03, PA1=0.03, PA0=0.00
18:00:56:864 -> 1059,2400,S0=5.23 mA, S1=5.32 mA, S2=9.60 mA, S3=5.25 mA, S4=5.25 mA
18:00:57:410 -> FSR Live: PB0=0.03, PA7=0.00, PA6=30.01, PA5=0.03, PA4=0.03, PA3=12.89, PA2=0.01, PA1=0.03, PA0=0.01
18:00:57:656 -> FSR Live: PB0=0.00, PA7=0.01, PA6=29.99, PA5=0.04, PA4=0.06, PA3=12.90, PA2=0.04, PA1=0.01, PA0=0.04
18:00:57:900 -> FSR Live: PB0=0.00, PA7=0.00, PA6=30.00, PA5=0.03, PA4=0.04, PA3=12.90, PA2=0.03, PA1=0.00, PA0=0.00
18:00:57:905 -> 2100,2400,S0=5.25 mA, S1=5.32 mA, S2=4.90 mA, S3=5.23 mA, S4=5.25 mA
18:00:58:452 -> =====================================
18:00:58:452 -> STABLE → DATA SAVED
18:00:58:457 -> FSR Snapshot: PB0=0.00, PA7=0.01, PA6=30.01, PA5=0.04, PA4=0.03, PA3=13.01, PA2=0.04, PA1=0.00, PA0=0.00
18:00:58:463 -> =====================================
18:00:58:468 -> FSR Live: PB0=0.00, PA7=0.01, PA6=30.01, PA5=0.04, PA4=0.03, PA3=13.01, PA2=0.04, PA1=0.00, PA0=0.00
18:00:58:717 -> FSR Live: PB0=0.01, PA7=0.01, PA6=30.02, PA5=0.04, PA4=0.03, PA3=12.95, PA2=0.04, PA1=0.03, PA0=0.00
18:00:58:960 -> FSR Live: PB0=0.01, PA7=0.00, PA6=30.00, PA5=0.01, PA4=0.06, PA3=12.90, PA2=0.03, PA1=0.04, PA0=0.00
18:00:58:966 -> 3161,2400,S0=5.25 mA, S1=5.30 mA, S2=4.90 mA, S3=5.30 mA, S4=5.28 mA
18:00:59:512 -> FSR Live: PB0=0.00, PA7=0.00, PA6=30.00, PA5=0.05, PA4=0.04, PA3=12.89, PA2=0.03, PA1=0.04, PA0=0.03
18:00:59:757 -> FSR Live: PB0=0.00, PA7=0.00, PA6=30.05, PA5=0.04, PA4=0.05, PA3=12.81, PA2=0.03, PA1=0.03, PA0=0.01
18:01:00:001 -> FSR Live: PB0=0.00, PA7=0.01, PA6=30.04, PA5=0.03, PA4=0.04, PA3=12.95, PA2=0.01, PA1=0.04, PA0=0.01
18:01:00:008 -> 4202,2400,S0=5.25 mA, S1=5.32 mA, S2=4.90 mA, S3=5.25 mA, S4=5.25 mA
18:01:00:554 -> FSR Live: PB0=0.00, PA7=0.00, PA6=30.04, PA5=0.05, PA4=0.00, PA3=12.65, PA2=0.03, PA1=0.03, PA0=0.03
18:01:00:560 -> Received: 3
18:01:00:560 -> Servos attached (no movement). Waiting for command...
18:01:00:565 -> Pulse baseline set to (start at '2'): 2400 us
18:01:00:572 -> Moving servos (us): 2300
18:01:00:572 -> 4768,2300,S0=5.32 mA, S1=5.32 mA, S2=4.88 mA, S3=5.30 mA, S4=5.30 mA
18:01:00:884 -> 5075,2300,S0=53.35 mA, S1=10.10 mA, S2=40.93 mA, S3=39.70 mA, S4=10.02 mA
18:01:01:190 -> 5381,2300,S0=42.05 mA, S1=9.98 mA, S2=9.60 mA, S3=9.93 mA, S4=10.02 mA
18:01:01:495 -> 5686,2300,S0=41.22 mA, S1=10.10 mA, S2=9.60 mA, S3=9.98 mA, S4=9.93 mA
18:01:01:798 -> Enter next command:
18:01:01:798 -> 5991,2300,S0=41.10 mA, S1=10.10 mA, S2=9.60 mA, S3=10.05 mA, S4=10.00 mA
18:01:02:345 -> FSR Live: PB0=0.00, PA7=0.03, PA6=23.00, PA5=0.04, PA4=0.04, PA3=12.95, PA2=0.04, PA1=0.09, PA0=0.01
18:01:02:588 -> FSR Live: PB0=0.00, PA7=0.00, PA6=23.36, PA5=0.01, PA4=0.00, PA3=12.88, PA2=0.03, PA1=0.04, PA0=0.04
18:01:02:834 -> FSR Live: PB0=0.01, PA7=0.00, PA6=23.87, PA5=0.05, PA4=0.03, PA3=12.96, PA2=0.08, PA1=0.09, PA0=0.05
18:01:02:841 -> 7035,2300,S0=41.05 mA, S1=10.10 mA, S2=9.63 mA, S3=10.02 mA, S4=10.00 mA
18:01:03:388 -> FSR Live: PB0=0.01, PA7=0.03, PA6=23.99, PA5=0.04, PA4=0.01, PA3=12.94, PA2=0.06, PA1=0.04, PA0=0.04
18:01:03:393 -> Received: 3
18:01:03:393 -> Moving servos (us): 2200
18:01:03:400 -> 7593,2200,S0=41.05 mA, S1=9.98 mA, S2=9.63 mA, S3=10.02 mA, S4=10.00 mA
18:01:03:707 -> 7899,2200,S0=47.30 mA, S1=37.25 mA, S2=42.78 mA, S3=37.95 mA, S4=40.13 mA
18:01:04:012 -> 8204,2200,S0=10.00 mA, S1=10.13 mA, S2=9.65 mA, S3=10.02 mA, S4=9.98 mA
18:01:04:317 -> 8508,2200,S0=10.00 mA, S1=10.07 mA, S2=9.65 mA, S3=10.02 mA, S4=10.05 mA
18:01:04:624 -> Enter next command:
18:01:04:624 -> 8817,2200,S0=10.00 mA, S1=10.10 mA, S2=9.63 mA, S3=9.98 mA, S4=9.95 mA
18:01:05:168 -> FSR Live: PB0=0.03, PA7=0.03, PA6=12.16, PA5=0.06, PA4=0.04, PA3=12.93, PA2=0.05, PA1=0.03, PA0=0.03
18:01:05:414 -> FSR Live: PB0=0.01, PA7=0.00, PA6=12.76, PA5=0.05, PA4=0.04, PA3=12.94, PA2=0.05, PA1=0.05, PA0=0.05
18:01:05:659 -> FSR Live: PB0=0.01, PA7=0.00, PA6=12.93, PA5=0.10, PA4=0.08, PA3=12.91, PA2=0.06, PA1=0.09, PA0=0.05
18:01:05:665 -> 9860,2200,S0=10.02 mA, S1=10.05 mA, S2=9.60 mA, S3=10.00 mA, S4=10.02 mA
18:01:06:212 -> FSR Live: PB0=0.00, PA7=0.00, PA6=12.90, PA5=0.03, PA4=0.03, PA3=12.96, PA2=0.06, PA1=0.06, PA0=0.04
18:01:06:458 -> FSR Live: PB0=0.01, PA7=0.00, PA6=12.95, PA5=0.01, PA4=0.04, PA3=12.99, PA2=0.08, PA1=0.04, PA0=0.03
18:01:06:463 -> Received: 3
18:01:06:463 -> Moving servos (us): 2100
18:01:06:471 -> 10664,2100,S0=10.00 mA, S1=10.10 mA, S2=9.68 mA, S3=10.00 mA, S4=10.05 mA
18:01:06:779 -> 10971,2100,S0=40.63 mA, S1=42.30 mA, S2=36.43 mA, S3=35.70 mA, S4=40.85 mA
18:01:07:085 -> 11277,2100,S0=9.95 mA, S1=10.05 mA, S2=45.75 mA, S3=10.05 mA, S4=10.00 mA
18:01:07:390 -> 11582,2100,S0=9.95 mA, S1=10.05 mA, S2=46.38 mA, S3=10.02 mA, S4=10.02 mA
18:01:07:692 -> Enter next command:
18:01:07:692 -> 11886,2100,S0=10.00 mA, S1=10.13 mA, S2=46.13 mA, S3=10.05 mA, S4=10.02 mA
18:01:08:238 -> FSR Live: PB0=0.01, PA7=0.01, PA6=9.98, PA5=0.06, PA4=0.03, PA3=13.00, PA2=0.08, PA1=0.05, PA0=0.01
18:01:08:484 -> FSR Live: PB0=0.00, PA7=0.01, PA6=10.04, PA5=0.03, PA4=0.06, PA3=13.02, PA2=0.01, PA1=0.06, PA0=0.03
18:01:08:729 -> FSR Live: PB0=0.01, PA7=0.01, PA6=10.24, PA5=0.05, PA4=0.04, PA3=13.14, PA2=0.03, PA1=0.00, PA0=0.01
18:01:08:735 -> 12930,2100,S0=10.05 mA, S1=10.07 mA, S2=46.30 mA, S3=10.00 mA, S4=9.98 mA
18:01:09:282 -> FSR Live: PB0=0.04, PA7=0.00, PA6=10.65, PA5=0.05, PA4=0.03, PA3=13.15, PA2=0.06, PA1=0.04, PA0=0.08
18:01:09:529 -> FSR Live: PB0=0.00, PA7=0.03, PA6=10.63, PA5=0.05, PA4=0.03, PA3=13.13, PA2=0.04, PA1=0.05, PA0=0.06
18:01:09:534 -> Received: 3
18:01:09:534 -> Moving servos (us): 2000
18:01:09:541 -> 13735,2000,S0=10.07 mA, S1=10.10 mA, S2=46.18 mA, S3=9.98 mA, S4=10.07 mA
18:01:09:850 -> 14042,2000,S0=48.93 mA, S1=40.00 mA, S2=49.72 mA, S3=39.08 mA, S4=38.10 mA
18:01:10:156 -> 14348,2000,S0=35.58 mA, S1=10.15 mA, S2=47.93 mA, S3=10.05 mA, S4=10.00 mA
18:01:10:461 -> 14653,2000,S0=10.10 mA, S1=10.18 mA, S2=47.95 mA, S3=10.05 mA, S4=9.98 mA
18:01:10:763 -> Enter next command:
18:01:10:763 -> 14957,2000,S0=10.07 mA, S1=10.02 mA, S2=47.80 mA, S3=10.07 mA, S4=10.02 mA
18:01:11:309 -> FSR Live: PB0=0.03, PA7=0.03, PA6=10.82, PA5=0.08, PA4=0.03, PA3=13.70, PA2=0.01, PA1=0.10, PA0=0.11
18:01:11:557 -> FSR Live: PB0=0.00, PA7=0.00, PA6=10.70, PA5=0.03, PA4=0.08, PA3=13.81, PA2=0.03, PA1=0.06, PA0=0.08
18:01:11:800 -> FSR Live: PB0=0.00, PA7=0.03, PA6=10.63, PA5=0.06, PA4=0.04, PA3=13.71, PA2=0.06, PA1=0.01, PA0=0.05
18:01:11:807 -> 16002,2000,S0=10.13 mA, S1=10.13 mA, S2=46.53 mA, S3=10.07 mA, S4=9.95 mA
18:01:12:354 -> FSR Live: PB0=0.01, PA7=0.01, PA6=10.71, PA5=0.03, PA4=0.04, PA3=14.00, PA2=0.03, PA1=0.03, PA0=0.11
18:01:12:598 -> FSR Live: PB0=0.00, PA7=0.00, PA6=10.76, PA5=0.01, PA4=0.06, PA3=14.02, PA2=0.03, PA1=0.03, PA0=0.04
18:01:12:843 -> FSR Live: PB0=0.05, PA7=0.01, PA6=10.88, PA5=0.01, PA4=0.03, PA3=13.98, PA2=0.08, PA1=0.03, PA0=0.05
18:01:12:849 -> 17045,2000,S0=9.98 mA, S1=10.07 mA, S2=46.70 mA, S3=10.02 mA, S4=10.07 mA
18:01:13:397 -> FSR Live: PB0=0.04, PA7=0.00, PA6=10.93, PA5=0.00, PA4=0.01, PA3=14.06, PA2=0.06, PA1=0.04, PA0=0.06
18:01:13:402 -> Received: 3
18:01:13:402 -> Moving servos (us): 1900
18:01:13:408 -> 17602,1900,S0=10.07 mA, S1=10.13 mA, S2=47.03 mA, S3=10.05 mA, S4=10.00 mA
18:01:13:715 -> 17908,1900,S0=84.97 mA, S1=39.80 mA, S2=49.85 mA, S3=41.83 mA, S4=55.00 mA
18:01:14:020 -> 18212,1900,S0=34.78 mA, S1=10.00 mA, S2=46.95 mA, S3=9.95 mA, S4=42.95 mA
18:01:14:328 -> 18520,1900,S0=39.80 mA, S1=10.05 mA, S2=47.00 mA, S3=10.02 mA, S4=41.63 mA
18:01:14:634 -> Enter next command:
18:01:14:634 -> 18828,1900,S0=40.43 mA, S1=10.25 mA, S2=46.35 mA, S3=10.00 mA, S4=41.68 mA
18:01:15:177 -> FSR Live: PB0=0.03, PA7=0.03, PA6=10.82, PA5=0.05, PA4=0.06, PA3=14.06, PA2=0.01, PA1=0.05, PA0=0.05
18:01:15:423 -> FSR Live: PB0=0.01, PA7=0.00, PA6=10.88, PA5=0.01, PA4=0.06, PA3=14.05, PA2=0.06, PA1=0.01, PA0=0.04
